Facility_ID,Street_No,Street_Name,Street_Type,Street_Direction,Postal_Code,Prov_Terr,City,Facility_Type_ID
28623,-1,westhumber,blvd,,,ON,Toronto,FT11
28624,-1,,,,,ON,Norfolk County,FT11
28625,-1,dundas,street,w,,ON,Toronto,FT11
28626,-1,wallace,ave,,,ON,Toronto,FT11
28627,-1,dupont,st,,,ON,Toronto,FT11
28628,-1,bloor,street,w,,ON,Toronto,FT11
28629,-1,cariboo,ave,,,ON,Toronto,FT11
28630,-1,,,,,ON,Waterloo,FT11
28631,-1,,,,,ON,Waterloo,FT11
28632,-1,,,,,ON,Waterloo,FT11
28633,-1,,,,,ON,Waterloo,FT11
28634,-1,,,,,ON,Waterloo,FT11
28635,-1,,,,,ON,Waterloo,FT11
28636,-1,,,,,ON,Waterloo,FT11
28637,-1,,,,,ON,Waterloo,FT11
28638,-1,,,,,ON,Waterloo,FT11
28639,-1,,,,,ON,Waterloo,FT11
28640,-1,,,,,ON,Waterloo,FT11
28641,-1,,,,,ON,Waterloo,FT11
28642,-1,,,,,ON,Waterloo,FT11
28643,-1,,,,,ON,Waterloo,FT11
28644,-1,,,,,ON,Waterloo,FT11
28645,-1,,,,,ON,Waterloo,FT11
28646,-1,,,,,ON,Waterloo,FT11
28647,-1,,,,,ON,Waterloo,FT11
28648,-1,,,,,ON,Waterloo,FT11
28649,-1,,,,,ON,Waterloo,FT11
28650,-1,,,,,ON,Waterloo,FT11
28651,-1,,,,,ON,Waterloo,FT11
28652,-1,,,,,ON,Waterloo,FT11
28653,-1,,,,,ON,Waterloo,FT11
28654,-1,,,,,ON,Waterloo,FT11
28655,-1,,,,,ON,Waterloo,FT11
28656,-1,,,,,ON,Waterloo,FT11
28657,-1,,,,,ON,Waterloo,FT11
28658,-1,,,,,ON,Waterloo,FT11
28659,-1,,,,,ON,Waterloo,FT11
28660,-1,,,,,ON,Waterloo,FT11
28661,-1,,,,,ON,Cambridge,FT11
28662,-1,,,,,ON,Waterloo,FT11
28663,-1,,,,,ON,Waterloo,FT11
28664,-1,,,,,ON,Waterloo,FT11
28665,-1,,,,,ON,Waterloo,FT11
28666,-1,,,,,ON,Waterloo,FT11
28667,-1,,,,,ON,Waterloo,FT11
28668,-1,,,,,ON,Waterloo,FT11
28669,-1,,,,,ON,Waterloo,FT11
28670,-1,,,,,ON,Waterloo,FT11
28671,-1,,,,,ON,Waterloo,FT11
28672,-1,,,,,ON,Waterloo,FT11
28673,-1,,,,,ON,Waterloo,FT11
28674,-1,,,,,ON,Waterloo,FT11
28675,-1,,,,,ON,Norfolk County,FT11
28676,-1,,,,,ON,Waterloo,FT11
28677,-1,,,,,ON,Waterloo,FT11
28678,-1,,,,,ON,Waterloo,FT11
28679,-1,,,,,ON,Waterloo,FT11
28680,-1,,,,,ON,Waterloo,FT11
28681,-1,,,,,ON,Waterloo,FT11
28682,-1,,,,,ON,Waterloo,FT11
28683,-1,,,,,ON,Waterloo,FT11
28684,-1,,,,,ON,Waterloo,FT11
28685,-1,,,,,ON,Waterloo,FT11
28686,-1,,,,,ON,Waterloo,FT11
28687,-1,,,,,ON,Waterloo,FT11
28688,-1,,,,,ON,Waterloo,FT11
28689,-1,,,,,ON,Waterloo,FT11
28690,-1,,,,,ON,Norfolk County,FT11
28691,-1,,,,,ON,Norfolk County,FT11
28692,-1,,,,,ON,Waterloo,FT11
28693,-1,,,,,ON,Waterloo,FT11
28694,-1,,,,,ON,Waterloo,FT11
28695,-1,,,,,ON,Waterloo,FT11
28696,-1,,,,,ON,Waterloo,FT11
28697,-1,,,,,ON,Waterloo,FT11
28698,-1,,,,,ON,Waterloo,FT11
28699,-1,,,,,ON,Norfolk County,FT11
28700,-1,,,,,ON,Clarington,FT11
28701,-1,quantrell,trl,,,ON,Toronto,FT11
28702,-1,sewells,rd,,,ON,Toronto,FT11
28703,-1,silverbell,grv,,,ON,Toronto,FT11
28704,-1,,,,,ON,Markham,FT11
28705,-1,,,,,ON,Markham,FT11
28706,-1,,,,,ON,Markham,FT11
28707,-1,,,,,ON,Markham,FT11
28708,-1,,,,,ON,Markham,FT11
28709,-1,,,,,ON,Markham,FT11
28710,-1,,,,,ON,Markham,FT11
28711,-1,,,,,ON,Markham,FT11
28712,-1,,,,,ON,Markham,FT11
28713,-1,,,,,ON,Markham,FT11
28714,-1,,,,,ON,Markham,FT11
28715,-1,,,,,ON,Markham,FT11
28716,-1,,,,,ON,Markham,FT11
28717,-1,,,,,ON,Markham,FT11
28718,-1,,,,,ON,Markham,FT11
28719,-1,,,,,ON,Markham,FT11
28720,-1,,,,,ON,Markham,FT11
28721,-1,,,,,ON,Markham,FT11
28722,-1,,,,,ON,Markham,FT11
28723,-1,,,,,ON,Markham,FT11
28724,-1,,,,,ON,Markham,FT11
28725,-1,,,,,ON,Markham,FT11
28726,-1,,,,,ON,Markham,FT11
28727,-1,,,,,ON,Markham,FT11
28728,-1,,,,,ON,Norfolk County,FT11
28729,-1,,,,,ON,Clarington,FT11
28730,-1,,,,,ON,Brantford,FT11
28731,-1,lesile,st,,,ON,Toronto,FT11
28732,-1,york mills,rd,,,ON,Toronto,FT11
28733,-1,tudor gt,,,,ON,Toronto,FT11
28734,-1,bayview,ave,,,ON,Toronto,FT11
28735,-1,penwood,cres,,,ON,Toronto,FT11
28736,-1,lesile,st,,,ON,Toronto,FT11
28737,-1,misty,cres,,,ON,Toronto,FT11
28738,-1,banbury,rd,,,ON,Toronto,FT11
28739,-1,salonica,rd,,,ON,Toronto,FT11
28740,-1,wilket,rd,,,ON,Toronto,FT11
28741,-1,the bridle,path,,,ON,Toronto,FT11
28742,-1,,,,,ON,Cambridge,FT11
28743,-1,,,,,ON,Cambridge,FT11
28744,-1,,,,,ON,Cambridge,FT11
28745,-1,,,,,ON,Cambridge,FT11
28746,-1,,,,,ON,Cambridge,FT11
28747,-1,,,,,ON,Cambridge,FT11
28748,-1,,,,,ON,Cambridge,FT11
28749,-1,,,,,ON,Markham,FT11
28750,-1,,,,,ON,Markham,FT11
28751,-1,,,,,ON,Markham,FT11
28752,-1,,,,,ON,Markham,FT11
28753,-1,,,,,ON,Markham,FT11
28754,-1,,,,,ON,Markham,FT11
28755,-1,,,,,ON,Markham,FT11
28756,-1,,,,,ON,Markham,FT11
28757,-1,,,,,ON,Markham,FT11
28758,-1,,,,,ON,Markham,FT11
28759,-1,,,,,ON,Brampton,FT11
28760,-1,,,,,ON,Brampton,FT11
28761,-1,,,,,ON,Brampton,FT11
28762,-1,,,,,ON,Brampton,FT11
28763,-1,,,,,ON,Brampton,FT11
28764,-1,,,,,ON,Brampton,FT11
28765,-1,,,,,ON,Brampton,FT11
28766,-1,,,,,ON,Brampton,FT11
28767,-1,,,,,ON,Brampton,FT11
28768,-1,,,,,ON,Waterloo,FT11
28769,-1,,,,,ON,Markham,FT11
28770,-1,,,,,ON,Markham,FT11
28771,-1,,,,,ON,Markham,FT11
28772,-1,,,,,ON,Markham,FT11
28773,-1,,,,,ON,Markham,FT11
28774,-1,,,,,ON,Markham,FT11
28775,-1,,,,,ON,Markham,FT11
28776,-1,,,,,ON,Markham,FT11
28777,-1,,,,,ON,Markham,FT11
28778,-1,,,,,ON,Markham,FT11
28779,-1,,,,,ON,Markham,FT11
28780,-1,,,,,ON,Markham,FT11
28781,-1,,,,,ON,Waterloo,FT11
28782,-1,,,,,ON,Waterloo,FT11
28783,-1,,,,,ON,Waterloo,FT11
28784,-1,,,,,ON,Waterloo,FT11
28785,-1,,,,,ON,Markham,FT11
28786,-1,,,,,ON,Markham,FT11
28787,-1,,,,,ON,Markham,FT11
28788,-1,,,,,ON,Markham,FT11
28789,-1,,,,,ON,Markham,FT11
28790,-1,,,,,ON,Markham,FT11
28791,-1,,,,,ON,Markham,FT11
28792,-1,,,,,ON,Markham,FT11
28793,-1,,,,,ON,Kitchener,FT11
28794,-1,,,,,ON,Norfolk County,FT11
28795,-1,,,,,ON,Norfolk County,FT11
28796,-1,,,,,ON,Markham,FT11
28797,-1,,,,,ON,Markham,FT11
28798,-1,,,,,ON,Markham,FT11
28799,-1,,,,,ON,Markham,FT11
28800,-1,,,,,ON,Markham,FT11
28801,-1,,,,,ON,Markham,FT11
28802,-1,,,,,ON,Waterloo,FT11
28803,-1,,,,,ON,Waterloo,FT11
28804,-1,,,,,ON,Markham,FT11
28805,-1,,,,,ON,Markham,FT11
28806,-1,,,,,ON,Markham,FT11
28807,-1,,,,,ON,Markham,FT11
28808,-1,,,,,ON,Markham,FT11
28809,-1,,,,,ON,Markham,FT11
28810,-1,,,,,ON,Markham,FT11
28811,-1,,,,,ON,Markham,FT11
28812,-1,,,,,ON,Markham,FT11
28813,-1,,,,,ON,Markham,FT11
28814,-1,,,,,ON,Markham,FT11
28815,-1,,,,,ON,Markham,FT11
28816,-1,,,,,ON,Markham,FT11
28817,-1,,,,,ON,Markham,FT11
28818,-1,,,,,ON,Markham,FT11
28819,-1,,,,,ON,Markham,FT11
28820,-1,,,,,ON,Norfolk County,FT11
28821,-1,,,,,ON,Norfolk County,FT11
28822,-1,,,,,ON,North Huron,FT11
28823,-1,,,,,ON,Waterloo,FT11
28824,-1,,,,,ON,Kitchener,FT11
28825,-1,,,,,ON,Cambridge,FT11
28826,-1,,,,,ON,Cambridge,FT11
28827,-1,,,,,ON,Cambridge,FT11
28828,-1,,,,,ON,Mississauga,FT11
28829,-1,,,,,ON,Mississauga,FT11
28830,-1,,,,,ON,Mississauga,FT11
28831,-1,,,,,ON,Mississauga,FT11
28832,-1,,,,,ON,Halton Hills,FT11
28833,-1,,,,,ON,Halton Hills,FT11
28834,-1,,,,,ON,Waterloo,FT11
28835,-1,,,,,ON,Waterloo,FT11
28836,-1,,,,,ON,Waterloo,FT11
28837,-1,,,,,ON,Waterloo,FT11
28838,-1,,,,,ON,Waterloo,FT11
28839,-1,,,,,ON,Waterloo,FT11
28840,-1,,,,,ON,Waterloo,FT11
28841,-1,,,,,ON,Waterloo,FT11
28842,-1,,,,,ON,Waterloo,FT11
28843,-1,,,,,ON,Waterloo,FT11
28844,-1,,,,,ON,Waterloo,FT11
28845,-1,,,,,ON,Waterloo,FT11
28846,-1,,,,,ON,Waterloo,FT11
28847,-1,,,,,ON,Markham,FT11
28848,-1,,,,,ON,Markham,FT11
28849,-1,,,,,ON,Markham,FT11
28850,-1,,,,,ON,Markham,FT11
28851,-1,,,,,ON,Markham,FT11
28852,-1,,,,,ON,Markham,FT11
28853,-1,,,,,ON,Markham,FT11
28854,-1,,,,,ON,Markham,FT11
28855,-1,,,,,ON,Markham,FT11
28856,-1,,,,,ON,Markham,FT11
28857,-1,,,,,ON,Markham,FT11
28858,-1,,,,,ON,Markham,FT11
28859,-1,,,,,ON,Markham,FT11
28860,-1,,,,,ON,Markham,FT11
28861,-1,,,,,ON,Markham,FT11
28862,-1,,,,,ON,Markham,FT11
28863,-1,,,,,ON,Markham,FT11
28864,-1,,,,,ON,Markham,FT11
28865,-1,,,,,ON,Markham,FT11
28866,-1,,,,,ON,Markham,FT11
28867,-1,,,,,ON,Markham,FT11
28868,-1,,,,,ON,Markham,FT11
28869,-1,,,,,ON,Markham,FT11
28870,-1,,,,,ON,Markham,FT11
28871,-1,,,,,ON,Markham,FT11
28872,-1,,,,,ON,Markham,FT11
28873,-1,,,,,ON,Markham,FT11
28874,-1,,,,,ON,Markham,FT11
28875,-1,,,,,ON,Markham,FT11
28876,-1,,,,,ON,Markham,FT11
28877,-1,,,,,ON,Markham,FT11
28878,-1,,,,,ON,Markham,FT11
28879,-1,,,,,ON,Markham,FT11
28880,-1,,,,,ON,Markham,FT11
28881,-1,,,,,ON,Markham,FT11
28882,-1,,,,,ON,Markham,FT11
28883,-1,,,,,ON,Markham,FT11
28884,-1,,,,,ON,Markham,FT11
28885,-1,,,,,ON,Markham,FT11
28886,-1,,,,,ON,Markham,FT11
28887,-1,,,,,ON,Markham,FT11
28888,-1,,,,,ON,Markham,FT11
28889,-1,,,,,ON,Markham,FT11
28890,-1,,,,,ON,Markham,FT11
28891,-1,,,,,ON,Markham,FT11
28892,-1,,,,,ON,Markham,FT11
28893,-1,,,,,ON,Markham,FT11
28894,-1,,,,,ON,Markham,FT11
28895,-1,,,,,ON,Markham,FT11
28896,-1,,,,,ON,Markham,FT11
28897,-1,,,,,ON,Markham,FT11
28898,-1,,,,,ON,Markham,FT11
28899,-1,,,,,ON,Markham,FT11
28900,-1,,,,,ON,Markham,FT11
28901,-1,,,,,ON,Markham,FT11
28902,-1,,,,,ON,Markham,FT11
28903,-1,,,,,ON,Markham,FT11
28904,-1,,,,,ON,Markham,FT11
28905,-1,,,,,ON,Markham,FT11
28906,-1,,,,,ON,Markham,FT11
28907,-1,,,,,ON,Markham,FT11
28908,-1,,,,,ON,Markham,FT11
28909,-1,,,,,ON,Markham,FT11
28910,-1,,,,,ON,Markham,FT11
28911,-1,,,,,ON,Markham,FT11
28912,-1,,,,,ON,Markham,FT11
28913,-1,,,,,ON,Markham,FT11
28914,-1,,,,,ON,Markham,FT11
28915,-1,,,,,ON,Markham,FT11
28916,-1,,,,,ON,Markham,FT11
28917,-1,,,,,ON,Markham,FT11
28918,-1,,,,,ON,Markham,FT11
28919,-1,,,,,ON,Markham,FT11
28920,-1,,,,,ON,Markham,FT11
28921,-1,,,,,ON,Markham,FT11
28922,-1,,,,,ON,Markham,FT11
28923,-1,,,,,ON,Markham,FT11
28924,-1,,,,,ON,Markham,FT11
28925,-1,,,,,ON,Markham,FT11
28926,-1,,,,,ON,Markham,FT11
28927,-1,,,,,ON,Markham,FT11
28928,-1,,,,,ON,Markham,FT11
28929,-1,,,,,ON,Markham,FT11
28930,-1,,,,,ON,Markham,FT11
28931,-1,,,,,ON,Markham,FT11
28932,-1,,,,,ON,Markham,FT11
28933,-1,,,,,ON,Markham,FT11
28934,-1,,,,,ON,Markham,FT11
28935,-1,,,,,ON,Markham,FT11
28936,-1,,,,,ON,Markham,FT11
28937,-1,,,,,ON,Markham,FT11
28938,-1,,,,,ON,Markham,FT11
28939,-1,,,,,ON,Markham,FT11
28940,-1,,,,,ON,Markham,FT11
28941,-1,,,,,ON,Markham,FT11
28942,-1,,,,,ON,Markham,FT11
28943,-1,,,,,ON,Markham,FT11
28944,-1,,,,,ON,Markham,FT11
28945,-1,,,,,ON,Markham,FT11
28946,-1,,,,,ON,Markham,FT11
28947,-1,,,,,ON,Markham,FT11
28948,-1,,,,,ON,Markham,FT11
28949,-1,,,,,ON,Markham,FT11
28950,-1,,,,,ON,Markham,FT11
28951,-1,,,,,ON,Markham,FT11
28952,-1,,,,,ON,Markham,FT11
28953,-1,,,,,ON,Markham,FT11
28954,-1,,,,,ON,Markham,FT11
28955,-1,,,,,ON,Markham,FT11
28956,-1,,,,,ON,Markham,FT11
28957,-1,,,,,ON,Markham,FT11
28958,-1,,,,,ON,Markham,FT11
28959,-1,,,,,ON,Waterloo,FT11
28960,-1,carlaw,ave,,,ON,Toronto,FT11
28961,-1,logan,ave,,,ON,Toronto,FT11
28962,-1,,,,,ON,Cambridge,FT11
28963,-1,,,,,ON,Cambridge,FT11
28964,-1,,,,,ON,Cambridge,FT11
28965,-1,,,,,ON,Cambridge,FT11
28966,-1,,,,,ON,Cambridge,FT11
28967,-1,,,,,ON,Cambridge,FT11
28968,-1,lake shore,blvd,e,,ON,Toronto,FT11
28969,-1,queen,st,e,,ON,Toronto,FT11
28970,-1,,,,,ON,Cambridge,FT11
28971,-1,,,,,ON,Cambridge,FT11
28972,-1,,,,,ON,Cambridge,FT11
28973,-1,,,,,ON,Cambridge,FT11
28974,-1,,,,,ON,Cambridge,FT11
28975,-1,,,,,ON,Cambridge,FT11
28976,-1,,,,,ON,Cambridge,FT11
28977,-1,,,,,ON,Cambridge,FT11
28978,-1,,,,,ON,Cambridge,FT11
28979,-1,,,,,ON,Cambridge,FT11
28980,-1,,,,,ON,Cambridge,FT11
28981,-1,,,,,ON,Cambridge,FT11
28982,-1,,,,,ON,Cambridge,FT11
28983,-1,,,,,ON,Cambridge,FT11
28984,-1,,,,,ON,Cambridge,FT11
28985,-1,,,,,ON,Cambridge,FT11
28986,-1,,,,,ON,Kitchener,FT11
28987,-1,,,,,ON,Oakville,FT11
28988,-1,,,,,ON,Oakville,FT11
28989,-1,,,,,ON,Oakville,FT11
28990,-1,,,,,ON,Oakville,FT11
28991,-1,,,,,ON,Oakville,FT11
28992,-1,,,,,ON,Oakville,FT11
28993,-1,,,,,ON,Oakville,FT11
28994,-1,,,,,ON,Oakville,FT11
28995,-1,,,,,ON,Oakville,FT11
28996,-1,,,,,ON,Oakville,FT11
28997,-1,,,,,ON,Oakville,FT11
28998,-1,,,,,ON,Oakville,FT11
28999,-1,,,,,ON,Oakville,FT11
29000,-1,,,,,ON,Oakville,FT11
29001,-1,,,,,ON,Oakville,FT11
29002,-1,,,,,ON,Oakville,FT11
29003,-1,,,,,ON,Oakville,FT11
29004,-1,,,,,ON,Oakville,FT11
29005,-1,,,,,ON,Oakville,FT11
29006,-1,,,,,ON,Oakville,FT11
29007,-1,,,,,ON,Oakville,FT11
29008,-1,,,,,ON,Oakville,FT11
29009,-1,,,,,ON,Oakville,FT11
29010,-1,,,,,ON,Oakville,FT11
29011,-1,,,,,ON,Oakville,FT11
29012,-1,,,,,ON,Oakville,FT11
29013,-1,,,,,ON,Oakville,FT11
29014,-1,,,,,ON,Oakville,FT11
29015,-1,,,,,ON,Oakville,FT11
29016,-1,,,,,ON,Oakville,FT11
29017,-1,,,,,ON,Oakville,FT11
29018,-1,,,,,ON,Oakville,FT11
29019,-1,,,,,ON,Oakville,FT11
29020,-1,,,,,ON,Oakville,FT11
29021,-1,,,,,ON,Oakville,FT11
29022,-1,,,,,ON,Oakville,FT11
29023,-1,,,,,ON,Oakville,FT11
29024,-1,,,,,ON,Oakville,FT11
29025,-1,,,,,ON,Oakville,FT11
29026,-1,,,,,ON,Oakville,FT11
29027,-1,,,,,ON,Oakville,FT11
29028,-1,,,,,ON,Oakville,FT11
29029,-1,,,,,ON,Oakville,FT11
29030,-1,,,,,ON,Oakville,FT11
29031,-1,,,,,ON,Oakville,FT11
29032,-1,,,,,ON,Oakville,FT11
29033,-1,,,,,ON,Oakville,FT11
29034,-1,,,,,ON,Oakville,FT11
29035,-1,,,,,ON,Oakville,FT11
29036,-1,,,,,ON,Oakville,FT11
29037,-1,,,,,ON,Oakville,FT11
29038,-1,,,,,ON,Oakville,FT11
29039,-1,,,,,ON,Oakville,FT11
29040,-1,,,,,ON,Oakville,FT11
29041,-1,,,,,ON,Oakville,FT11
29042,-1,,,,,ON,Oakville,FT11
29043,-1,,,,,ON,Oakville,FT11
29044,-1,,,,,ON,Oakville,FT11
29045,-1,,,,,ON,Oakville,FT11
29046,-1,,,,,ON,Oakville,FT11
29047,-1,,,,,ON,Oakville,FT11
29048,-1,,,,,ON,Oakville,FT11
29049,-1,,,,,ON,Oakville,FT11
29050,-1,,,,,ON,Oakville,FT11
29051,-1,,,,,ON,Oakville,FT11
29052,-1,,,,,ON,Oakville,FT11
29053,-1,,,,,ON,Oakville,FT11
29054,-1,,,,,ON,Oakville,FT11
29055,-1,,,,,ON,Oakville,FT11
29056,-1,,,,,ON,Oakville,FT11
29057,-1,,,,,ON,Oakville,FT11
29058,-1,,,,,ON,Oakville,FT11
29059,-1,,,,,ON,Oakville,FT11
29060,-1,,,,,ON,Oakville,FT11
29061,-1,,,,,ON,Oakville,FT11
29062,-1,,,,,ON,Oakville,FT11
29063,-1,,,,,ON,Oakville,FT11
29064,-1,,,,,ON,Oakville,FT11
29065,-1,,,,,ON,Oakville,FT11
29066,-1,,,,,ON,Oakville,FT11
29067,-1,,,,,ON,Oakville,FT11
29068,-1,,,,,ON,Oakville,FT11
29069,-1,,,,,ON,Oakville,FT11
29070,-1,,,,,ON,Oakville,FT11
29071,-1,,,,,ON,Oakville,FT11
29072,-1,,,,,ON,Oakville,FT11
29073,-1,,,,,ON,Oakville,FT11
29074,-1,,,,,ON,Oakville,FT11
29075,-1,,,,,ON,Oakville,FT11
29076,-1,,,,,ON,Oakville,FT11
29077,-1,,,,,ON,Oakville,FT11
29078,-1,,,,,ON,Oakville,FT11
29079,-1,,,,,ON,Oakville,FT11
29080,-1,,,,,ON,Oakville,FT11
29081,-1,,,,,ON,Oakville,FT11
29082,-1,,,,,ON,Oakville,FT11
29083,-1,,,,,ON,Oakville,FT11
29084,-1,,,,,ON,Oakville,FT11
29085,-1,,,,,ON,Oakville,FT11
29086,-1,,,,,ON,Oakville,FT11
29087,-1,,,,,ON,Oakville,FT11
29088,-1,,,,,ON,Oakville,FT11
29089,-1,,,,,ON,Oakville,FT11
29090,-1,,,,,ON,Oakville,FT11
29091,-1,,,,,ON,Oakville,FT11
29092,-1,,,,,ON,Oakville,FT11
29093,-1,,,,,ON,Oakville,FT11
29094,-1,,,,,ON,Oakville,FT11
29095,-1,,,,,ON,Oakville,FT11
29096,-1,,,,,ON,Oakville,FT11
29097,-1,,,,,ON,Oakville,FT11
29098,-1,,,,,ON,Oakville,FT11
29099,-1,,,,,ON,Oakville,FT11
29100,-1,,,,,ON,Oakville,FT11
29101,-1,,,,,ON,Oakville,FT11
29102,-1,,,,,ON,Oakville,FT11
29103,-1,,,,,ON,Oakville,FT11
29104,-1,,,,,ON,Oakville,FT11
29105,-1,,,,,ON,Oakville,FT11
29106,-1,,,,,ON,Oakville,FT11
29107,-1,,,,,ON,Oakville,FT11
29108,-1,,,,,ON,Oakville,FT11
29109,-1,,,,,ON,Oakville,FT11
29110,-1,,,,,ON,Oakville,FT11
29111,-1,,,,,ON,Oakville,FT11
29112,-1,,,,,ON,Oakville,FT11
29113,-1,,,,,ON,Oakville,FT11
29114,-1,,,,,ON,Oakville,FT11
29115,-1,,,,,ON,Oakville,FT11
29116,-1,,,,,ON,Oakville,FT11
29117,-1,,,,,ON,Oakville,FT11
29118,-1,,,,,ON,Oakville,FT11
29119,-1,,,,,ON,Oakville,FT11
29120,-1,,,,,ON,Oakville,FT11
29121,-1,,,,,ON,Oakville,FT11
29122,-1,,,,,ON,Oakville,FT11
29123,-1,,,,,ON,Oakville,FT11
29124,-1,,,,,ON,Oakville,FT11
29125,-1,,,,,ON,Oakville,FT11
29126,-1,,,,,ON,Oakville,FT11
29127,-1,,,,,ON,Oakville,FT11
29128,-1,,,,,ON,Oakville,FT11
29129,-1,,,,,ON,Oakville,FT11
29130,-1,,,,,ON,Oakville,FT11
29131,-1,,,,,ON,Oakville,FT11
29132,-1,,,,,ON,Oakville,FT11
29133,-1,,,,,ON,Oakville,FT11
29134,-1,,,,,ON,Oakville,FT11
29135,-1,,,,,ON,Oakville,FT11
29136,-1,,,,,ON,Oakville,FT11
29137,-1,,,,,ON,Oakville,FT11
29138,-1,,,,,ON,Oakville,FT11
29139,-1,,,,,ON,Oakville,FT11
29140,-1,,,,,ON,Oakville,FT11
29141,-1,,,,,ON,Oakville,FT11
29142,-1,,,,,ON,Oakville,FT11
29143,-1,,,,,ON,Oakville,FT11
29144,-1,,,,,ON,Oakville,FT11
29145,-1,,,,,ON,Oakville,FT11
29146,-1,,,,,ON,Oakville,FT11
29147,-1,,,,,ON,Oakville,FT11
29148,-1,,,,,ON,Oakville,FT11
29149,-1,,,,,ON,Oakville,FT11
29150,-1,,,,,ON,Oakville,FT11
29151,-1,,,,,ON,Oakville,FT11
29152,-1,,,,,ON,Oakville,FT11
29153,-1,,,,,ON,Oakville,FT11
29154,-1,,,,,ON,Oakville,FT11
29155,-1,,,,,ON,Oakville,FT11
29156,-1,,,,,ON,Oakville,FT11
29157,-1,,,,,ON,Oakville,FT11
29158,-1,,,,,ON,Oakville,FT11
29159,-1,,,,,ON,Oakville,FT11
29160,-1,,,,,ON,Oakville,FT11
29161,-1,,,,,ON,Oakville,FT11
29162,-1,,,,,ON,Oakville,FT11
29163,-1,,,,,ON,Oakville,FT11
29164,-1,,,,,ON,Oakville,FT11
29165,-1,,,,,ON,Oakville,FT11
29166,-1,,,,,ON,Oakville,FT11
29167,-1,,,,,ON,Oakville,FT11
29168,-1,,,,,ON,Oakville,FT11
29169,-1,,,,,ON,Oakville,FT11
29170,-1,,,,,ON,Oakville,FT11
29171,-1,,,,,ON,Oakville,FT11
29172,-1,,,,,ON,Oakville,FT11
29173,-1,,,,,ON,Oakville,FT11
29174,-1,,,,,ON,Oakville,FT11
29175,-1,,,,,ON,Oakville,FT11
29176,-1,,,,,ON,Oakville,FT11
29177,-1,,,,,ON,Oakville,FT11
29178,-1,,,,,ON,Oakville,FT11
29179,-1,,,,,ON,Oakville,FT11
29180,-1,,,,,ON,Oakville,FT11
29181,-1,,,,,ON,Oakville,FT11
29182,-1,,,,,ON,Oakville,FT11
29183,-1,,,,,ON,Oakville,FT11
29184,-1,,,,,ON,Oakville,FT11
29185,-1,,,,,ON,Oakville,FT11
29186,-1,,,,,ON,Oakville,FT11
29187,-1,,,,,ON,Oakville,FT11
29188,-1,,,,,ON,Oakville,FT11
29189,-1,,,,,ON,Oakville,FT11
29190,-1,,,,,ON,Oakville,FT11
29191,-1,,,,,ON,Oakville,FT11
29192,-1,,,,,ON,Oakville,FT11
29193,-1,,,,,ON,Oakville,FT11
29194,-1,,,,,ON,Oakville,FT11
29195,-1,,,,,ON,Oakville,FT11
29196,-1,,,,,ON,Oakville,FT11
29197,-1,,,,,ON,Oakville,FT11
29198,-1,,,,,ON,Oakville,FT11
29199,-1,,,,,ON,Oakville,FT11
29200,-1,,,,,ON,Oakville,FT11
29201,-1,,,,,ON,Oakville,FT11
29202,-1,,,,,ON,Oakville,FT11
29203,-1,,,,,ON,Oakville,FT11
29204,-1,,,,,ON,Oakville,FT11
29205,-1,,,,,ON,Oakville,FT11
29206,-1,,,,,ON,Oakville,FT11
29207,-1,,,,,ON,Oakville,FT11
29208,-1,,,,,ON,Oakville,FT11
29209,-1,,,,,ON,Oakville,FT11
29210,-1,,,,,ON,Oakville,FT11
29211,-1,,,,,ON,Oakville,FT11
29212,-1,,,,,ON,Oakville,FT11
29213,-1,,,,,ON,Oakville,FT11
29214,-1,,,,,ON,Oakville,FT11
29215,-1,,,,,ON,Oakville,FT11
29216,-1,,,,,ON,Oakville,FT11
29217,-1,,,,,ON,Oakville,FT11
29218,-1,,,,,ON,Oakville,FT11
29219,-1,,,,,ON,Oakville,FT11
29220,-1,,,,,ON,Oakville,FT11
29221,-1,,,,,ON,Oakville,FT11
29222,-1,,,,,ON,Oakville,FT11
29223,-1,,,,,ON,Oakville,FT11
29224,-1,,,,,ON,Oakville,FT11
29225,-1,,,,,ON,Oakville,FT11
29226,-1,,,,,ON,Oakville,FT11
29227,-1,,,,,ON,Oakville,FT11
29228,-1,,,,,ON,Oakville,FT11
29229,-1,,,,,ON,Oakville,FT11
29230,-1,,,,,ON,Oakville,FT11
29231,-1,,,,,ON,Oakville,FT11
29232,-1,,,,,ON,Oakville,FT11
29233,-1,,,,,ON,Oakville,FT11
29234,-1,,,,,ON,Oakville,FT11
29235,-1,,,,,ON,Oakville,FT11
29236,-1,,,,,ON,Oakville,FT11
29237,-1,,,,,ON,Oakville,FT11
29238,-1,,,,,ON,Oakville,FT11
29239,-1,,,,,ON,Oakville,FT11
29240,-1,,,,,ON,Oakville,FT11
29241,-1,,,,,ON,Oakville,FT11
29242,-1,,,,,ON,Oakville,FT11
29243,-1,,,,,ON,Oakville,FT11
29244,-1,,,,,ON,Oakville,FT11
29245,-1,,,,,ON,Oakville,FT11
29246,-1,,,,,ON,Oakville,FT11
29247,-1,,,,,ON,Oakville,FT11
29248,-1,,,,,ON,Oakville,FT11
29249,-1,,,,,ON,Oakville,FT11
29250,-1,,,,,ON,Oakville,FT11
29251,-1,,,,,ON,Oakville,FT11
